"id","basic_id","mixed_incl","present","present_quantity_unknown","tested","marker_type_id","site_id","site_id2","start_year","end_year","k13_id"
"132072","null","false","2","null","11","80","4841","null","2011","2014","null"
"132073","null","false","7","null","11","72","4841","null","2011","2014","null"
"132074","null","false","2","null","11","81","4841","null","2011","2014","null"
"132075","null","false","2","null","11","33","4841","null","2011","2014","null"
"132076","null","false","7","null","11","35","4841","null","2011","2014","null"
"132077","null","false","2","null","11","34","4841","null","2011","2014","null"
"132078","null","false","4","null","4","89","4819","null","2011","2014","null"
"132079","null","false","0","null","4","65","4819","null","2011","2014","null"
"132080","null","false","0","null","4","62","4819","null","2011","2014","null"
"132081","null","false","4","null","4","80","4819","null","2011","2014","null"
"132082","null","false","0","null","4","72","4819","null","2011","2014","null"
"132083","null","false","0","null","4","81","4819","null","2011","2014","null"
"132084","null","false","4","null","4","33","4819","null","2011","2014","null"
"132085","null","false","0","null","4","35","4819","null","2011","2014","null"
"132086","null","false","0","null","4","34","4819","null","2011","2014","null"
"132087","null","false","2","null","2","89","4820","null","2011","2014","null"
"132088","null","false","0","null","2","65","4820","null","2011","2014","null"
"132089","null","false","0","null","2","62","4820","null","2011","2014","null"
"132090","null","false","2","null","2","80","4820","null","2011","2014","null"
"132091","null","false","0","null","2","72","4820","null","2011","2014","null"
"132092","null","false","0","null","2","81","4820","null","2011","2014","null"
"132093","null","false","2","null","2","33","4820","null","2011","2014","null"
"132094","null","false","0","null","2","35","4820","null","2011","2014","null"
"132095","null","false","0","null","2","34","4820","null","2011","2014","null"
"132096","null","false","12","null","12","89","4821","null","2011","2014","null"
"132097","null","false","0","null","12","65","4821","null","2011","2014","null"
"132098","null","false","0","null","12","62","4821","null","2011","2014","null"
"132099","null","false","12","null","12","80","4821","null","2011","2014","null"
"132100","null","false","0","null","12","72","4821","null","2011","2014","null"
"132101","null","false","0","null","12","81","4821","null","2011","2014","null"
"132102","null","false","12","null","12","33","4821","null","2011","2014","null"
"132103","null","false","0","null","12","35","4821","null","2011","2014","null"
"132104","null","false","0","null","12","34","4821","null","2011","2014","null"
"132105","null","false","6","null","6","89","4822","null","2011","2014","null"
"132106","null","false","0","null","6","65","4822","null","2011","2014","null"
"132107","null","false","0","null","6","62","4822","null","2011","2014","null"
"132108","null","false","6","null","6","80","4822","null","2011","2014","null"
"132109","null","false","0","null","6","72","4822","null","2011","2014","null"
"132110","null","false","0","null","6","81","4822","null","2011","2014","null"
"132111","null","false","6","null","6","33","4822","null","2011","2014","null"
"132112","null","false","0","null","6","35","4822","null","2011","2014","null"
"132113","null","false","0","null","6","34","4822","null","2011","2014","null"
"132114","null","false","1","null","3","89","4823","null","2011","2014","null"
"132115","null","false","2","null","3","65","4823","null","2011","2014","null"
"132116","null","false","0","null","3","62","4823","null","2011","2014","null"
"132117","null","false","1","null","3","80","4823","null","2011","2014","null"
"132118","null","false","2","null","3","72","4823","null","2011","2014","null"
"132119","null","false","0","null","3","81","4823","null","2011","2014","null"
"132120","null","false","1","null","3","33","4823","null","2011","2014","null"
"132121","null","false","2","null","3","35","4823","null","2011","2014","null"
"132122","null","false","0","null","3","34","4823","null","2011","2014","null"
"132123","null","false","7","null","8","89","4824","null","2011","2014","null"
"132124","null","false","1","null","8","65","4824","null","2011","2014","null"
"132125","null","false","0","null","8","62","4824","null","2011","2014","null"
"132126","null","false","7","null","8","80","4824","null","2011","2014","null"
"132127","null","false","1","null","8","72","4824","null","2011","2014","null"
"132128","null","false","0","null","8","81","4824","null","2011","2014","null"
"132129","null","false","7","null","8","33","4824","null","2011","2014","null"
"132130","null","false","1","null","8","35","4824","null","2011","2014","null"
"132131","null","false","0","null","8","34","4824","null","2011","2014","null"
"132132","null","false","2","null","4","89","4825","null","2011","2014","null"
"132133","null","false","2","null","4","65","4825","null","2011","2014","null"
"132134","null","false","0","null","4","62","4825","null","2011","2014","null"
"132135","null","false","2","null","4","80","4825","null","2011","2014","null"
"132136","null","false","2","null","4","72","4825","null","2011","2014","null"
"132137","null","false","0","null","4","81","4825","null","2011","2014","null"
"132138","null","false","2","null","4","33","4825","null","2011","2014","null"
"132139","null","false","1","null","4","35","4825","null","2011","2014","null"
"132140","null","false","1","null","4","34","4825","null","2011","2014","null"
"132141","null","false","17","null","20","89","4826","null","2011","2014","null"
"132142","null","false","2","null","20","65","4826","null","2011","2014","null"
"132143","null","false","1","null","20","62","4826","null","2011","2014","null"
"132144","null","false","17","null","20","80","4826","null","2011","2014","null"
"132145","null","false","2","null","20","72","4826","null","2011","2014","null"
"132146","null","false","1","null","20","81","4826","null","2011","2014","null"
"132147","null","false","17","null","20","33","4826","null","2011","2014","null"
"132148","null","false","2","null","20","35","4826","null","2011","2014","null"
"132149","null","false","1","null","20","34","4826","null","2011","2014","null"
"132150","null","false","3","null","7","89","4827","null","2011","2014","null"
"132151","null","false","4","null","7","65","4827","null","2011","2014","null"
"132152","null","false","0","null","7","62","4827","null","2011","2014","null"
"132153","null","false","3","null","7","80","4827","null","2011","2014","null"
"132154","null","false","4","null","7","72","4827","null","2011","2014","null"
"132155","null","false","0","null","7","81","4827","null","2011","2014","null"
"132156","null","false","3","null","7","33","4827","null","2011","2014","null"
"132157","null","false","4","null","7","35","4827","null","2011","2014","null"
"132158","null","false","0","null","7","34","4827","null","2011","2014","null"
"132159","null","false","1","null","14","89","4828","null","2011","2014","null"
"132160","null","false","13","null","14","65","4828","null","2011","2014","null"
"132161","null","false","0","null","14","62","4828","null","2011","2014","null"
"132162","null","false","1","null","14","80","4828","null","2011","2014","null"
"132163","null","false","13","null","14","72","4828","null","2011","2014","null"
"132164","null","false","0","null","14","81","4828","null","2011","2014","null"
"132165","null","false","1","null","14","33","4828","null","2011","2014","null"
